timestamp,2508bc72784db0cccfe2abaf21a2901348296118,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,7726551a4b5861acf9598b03f676222f5d10656d,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,7d974f90a51f05d222dde08dce86c9e3220769e7,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,893954923fa66520873628280b7e20a95de291ff,bd16f55214f3705f14fd6de7c8557b8ebfe4aae4,c73c5108f02c607efae152105ab1440c9c865fae,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688,e1d57830999309ddcd17736d7b05a3ba4b8ed532
1570922474,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922475,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922476,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922477,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922478,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922479,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922480,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922481,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922482,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922483,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922484,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922485,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922486,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922487,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922488,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922489,164,56,63,60,163,55,164,52,59,59,53,56,59,170,1.0000330447845458
1570922490,172,56,63,64,163,63,165,60,67,59,57,60,59,170,1.0000330447845458
1570922491,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922492,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922493,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922494,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922495,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922496,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922497,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922498,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922499,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922500,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922501,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922502,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922503,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922504,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922505,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922506,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922507,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922508,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922509,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922510,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922511,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922512,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922513,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922514,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922515,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922516,172,64,71,68,171,63,172,60,67,67,61,64,67,178,1.0000330447845458
1570922517,180,64,71,69,171,71,173,68,75,67,62,65,67,178,1.0000330447845458
1570922518,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922519,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922520,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922521,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922522,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922523,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922524,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922525,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922526,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922527,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922528,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922529,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922530,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922531,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922532,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922533,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922534,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922535,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922536,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922537,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922538,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922539,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922540,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922541,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922542,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922543,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922544,180,72,79,77,179,71,181,68,75,75,70,73,75,186,1.0000330447845458
1570922545,188,80,87,85,180,79,189,76,83,76,78,81,83,194,1.0000330447845458
1570922546,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922547,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922548,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922549,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922550,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922551,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922552,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922553,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922554,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922555,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922556,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922557,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922558,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922559,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922560,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922561,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922562,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922563,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922564,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922565,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922566,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922567,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922568,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922569,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922570,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922571,188,80,87,85,188,79,189,76,83,84,78,81,83,194,1.0000330447845458
1570922572,197,80,87,85,188,88,189,85,92,84,78,81,83,194,1.0000330447845458
1570922573,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922574,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922575,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922576,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922577,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922578,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922579,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922580,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922581,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922582,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922583,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922584,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922585,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922586,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922587,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922588,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922589,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922590,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922591,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922592,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922593,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922594,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922595,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922596,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922597,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922598,197,88,95,93,196,88,197,85,92,92,86,89,91,202,1.0000330447845458
1570922599,197,88,95,94,196,88,198,85,92,92,87,90,91,202,1.0000330447845458
1570922600,205,96,103,102,196,96,206,93,100,92,95,98,99,210,1.0000330447845458
1570922601,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922602,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922603,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922604,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922605,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922606,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922607,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922608,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922609,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922610,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922611,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922612,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922613,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922614,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922615,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922616,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922617,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922618,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922619,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922620,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922621,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922622,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922623,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922624,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922625,206,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330447845458
1570922626,205,96,103,102,204,96,206,93,100,100,95,98,99,210,1.0000330608062744
1570922627,213,104,111,110,204,104,214,101,108,100,103,106,107,218,1.0000330608062744
1570922628,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922629,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922630,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922631,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922632,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922633,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922634,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922635,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922636,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922637,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922638,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922639,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922640,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922641,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922642,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922643,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922644,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922645,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922646,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922647,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922648,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922649,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922650,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922651,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922652,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922653,213,104,111,110,212,104,214,101,108,108,103,106,107,218,1.0000330608062744
1570922654,213,104,111,111,212,104,215,101,108,108,104,107,107,218,1.0000330608062744
1570922655,221,112,119,119,212,112,223,109,116,108,112,115,115,226,1.0000330608062744
1570922656,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922657,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922658,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922659,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922660,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922661,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922662,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922663,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922664,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922665,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922666,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922667,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922668,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922669,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922670,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922671,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922672,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922673,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922674,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922675,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922676,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922677,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922678,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922679,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922680,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922681,221,112,119,119,220,112,223,109,116,116,112,115,115,226,1.0000330608062744
1570922682,229,112,119,122,221,120,226,117,124,117,115,118,115,226,1.0000330608062744
1570922683,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922684,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922685,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922686,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922687,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922688,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922689,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922690,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922691,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922692,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922693,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922694,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922695,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922696,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922697,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922698,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922699,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922700,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922701,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922702,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922703,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922704,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922705,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922706,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922707,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922708,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922709,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922710,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922711,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922712,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922713,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922714,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922715,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922716,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922717,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922718,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922719,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922720,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922721,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922722,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922723,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922724,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922725,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922726,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922727,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922728,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
1570922729,229,120,127,127,229,120,231,117,124,125,120,123,123,234,1.0000330608062744
